path;db_name;id;brand;model;content_source;content_type;media_type;processing;processing_sm;tampering;structure_pretty;structure_json
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D19_V_outdoor_move_0002.mov;EVA-7K;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MOV;NON-SN;False;FFMPEG4;ftyp|wide|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,hdlr,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,hdlr,dinf(dref),stbl(stsd(mp4a(wave(frma,mp4a,esds),chan)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(©swr));"[{""type"":""ftyp""},{""type"":""wide""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""wave"",""children"":[{""type"":""frma""},{""type"":""mp4a""},{""type"":""esds""}]},{""type"":""chan""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""\u00a9swr""}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D20_V_indoor_move_0001.mov;EVA-7K;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MOV;NON-SN;False;FFMPEG4;ftyp|wide|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,hdlr,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,hdlr,dinf(dref),stbl(stsd(mp4a(wave(frma,mp4a,esds),chan)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(©day,©swr,©mak,©mod));"[{""type"":""ftyp""},{""type"":""wide""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""wave"",""children"":[{""type"":""frma""},{""type"":""mp4a""},{""type"":""esds""}]},{""type"":""chan""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""\u00a9day""},{""type"":""\u00a9swr""},{""type"":""\u00a9mak""},{""type"":""\u00a9mod""}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D20_V_indoor_move_0002.mov;EVA-7K;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MOV;NON-SN;False;FFMPEG4;ftyp|wide|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,hdlr,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,hdlr,dinf(dref),stbl(stsd(mp4a(wave(frma,mp4a,esds),chan)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(©day,©swr,©mak,©mod));"[{""type"":""ftyp""},{""type"":""wide""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""wave"",""children"":[{""type"":""frma""},{""type"":""mp4a""},{""type"":""esds""}]},{""type"":""chan""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""\u00a9day""},{""type"":""\u00a9swr""},{""type"":""\u00a9mak""},{""type"":""\u00a9mod""}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D20_V_outdoor_move_0001.mov;EVA-7K;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MOV;NON-SN;False;FFMPEG4;ftyp|wide|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,hdlr,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,hdlr,dinf(dref),stbl(stsd(mp4a(wave(frma,mp4a,esds),chan)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(©day,©swr,©mak,©mod,©xyz));"[{""type"":""ftyp""},{""type"":""wide""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""wave"",""children"":[{""type"":""frma""},{""type"":""mp4a""},{""type"":""esds""}]},{""type"":""chan""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""\u00a9day""},{""type"":""\u00a9swr""},{""type"":""\u00a9mak""},{""type"":""\u00a9mod""},{""type"":""\u00a9xyz""}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D20_V_outdoor_move_0002.mov;EVA-7K;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MOV;NON-SN;False;FFMPEG4;ftyp|wide|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,hdlr,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,hdlr,dinf(dref),stbl(stsd(mp4a(wave(frma,mp4a,esds),chan)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(©day,©swr,©mak,©mod));"[{""type"":""ftyp""},{""type"":""wide""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""hdlr""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""wave"",""children"":[{""type"":""frma""},{""type"":""mp4a""},{""type"":""esds""}]},{""type"":""chan""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""\u00a9day""},{""type"":""\u00a9swr""},{""type"":""\u00a9mak""},{""type"":""\u00a9mod""}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D21_V_indoor_move_0001.mp4;EVA-7K;D21;Wiko;Ridge4G;DIGITAL_CAMERA;INDOOR;MP4;NON-SN;False;FFMPEG4;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC,pasp)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""},{""type"":""pasp""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D21_V_indoor_panrot_0001.mp4;EVA-7K;D21;Wiko;Ridge4G;DIGITAL_CAMERA;INDOOR;MP4;NON-SN;False;FFMPEG4;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC,pasp)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""},{""type"":""pasp""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D21_V_outdoor_move_0001.mp4;EVA-7K;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;NON-SN;False;FFMPEG4;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC,pasp)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""},{""type"":""pasp""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D21_V_outdoor_panrot_0001.mp4;EVA-7K;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;NON-SN;False;FFMPEG4;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC,pasp)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""},{""type"":""pasp""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D22_V_indoor_move_0001.mp4;EVA-7K;D22;Samsung;GalaxyTrendPlus;DIGITAL_CAMERA;INDOOR;MP4;NON-SN;False;FFMPEG4;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D22_V_indoor_move_0002.mp4;EVA-7K;D22;Samsung;GalaxyTrendPlus;DIGITAL_CAMERA;INDOOR;MP4;NON-SN;False;FFMPEG4;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D22_V_outdoor_move_0001.mp4;EVA-7K;D22;Samsung;GalaxyTrendPlus;DIGITAL_CAMERA;OUTDOOR;MP4;NON-SN;False;FFMPEG4;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\EVA-7K\non-SN\subset_ffmpeg4\D22_V_outdoor_move_0002.mp4;EVA-7K;D22;Samsung;GalaxyTrendPlus;DIGITAL_CAMERA;OUTDOOR;MP4;NON-SN;False;FFMPEG4;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco,sgpd,sbgp)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""},{""type"":""sgpd""},{""type"":""sbgp""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
