path;db_name;id;brand;model;content_source;content_type;media_type;processing;tampering
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatWA\D08_V_flatWA_panrot_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatWA\D08_V_flatWA_still_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatWA\D08_V_flatWA_still_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatWA\D08_V_flatWA_still_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatWA\D08_V_flatWA_still_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatWA\D08_V_flatWA_still_0005.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_move_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_move_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_move_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_move_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_panrot_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_panrot_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_panrot_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_panrot_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_still_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_still_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_still_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_still_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\flatYT\D08_V_flatYT_still_0005.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_move_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_move_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_move_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_move_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_panrot_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_panrot_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_panrot_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_panrot_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_still_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_still_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_still_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoor\D08_V_indoor_still_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_move_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_move_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_move_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_move_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_panrot_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_panrot_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_panrot_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_panrot_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_still_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_still_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_still_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorWA\D08_V_indoorWA_still_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorYT\D08_V_indoorYT_move_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorYT\D08_V_indoorYT_move_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorYT\D08_V_indoorYT_move_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorYT\D08_V_indoorYT_move_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorYT\D08_V_indoorYT_panrot_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorYT\D08_V_indoorYT_panrot_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorYT\D08_V_indoorYT_still_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorYT\D08_V_indoorYT_still_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\indoorYT\D08_V_indoorYT_still_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_move_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_move_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_move_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_move_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_panrot_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_panrot_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_panrot_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_panrot_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_still_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_still_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_still_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoor\D08_V_outdoor_still_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_move_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_move_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_move_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_move_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_panrot_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_panrot_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_panrot_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_panrot_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_still_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_still_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_still_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorWA\D08_V_outdoorWA_still_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_move_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_move_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_move_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_move_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_panrot_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_panrot_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_panrot_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_panrot_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_still_0001.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_still_0002.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_still_0003.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D08_Samsung_GalaxyTab3\videos\outdoorYT\D08_V_outdoorYT_still_0004.mp4;VISION;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flat\D09_V_flat_move_0001.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flat\D09_V_flat_move_0002.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flat\D09_V_flat_move_0003.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flat\D09_V_flat_panrot_0001.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flat\D09_V_flat_panrot_0002.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flat\D09_V_flat_still_0001.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flat\D09_V_flat_still_0002.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatWA\D09_V_flatWA_move_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatWA\D09_V_flatWA_move_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatWA\D09_V_flatWA_move_0003.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatWA\D09_V_flatWA_panrot_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatWA\D09_V_flatWA_panrot_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatWA\D09_V_flatWA_still_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatWA\D09_V_flatWA_still_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatYT\D09_V_flatYT_move_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatYT\D09_V_flatYT_move_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatYT\D09_V_flatYT_move_0003.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatYT\D09_V_flatYT_panrot_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatYT\D09_V_flatYT_panrot_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatYT\D09_V_flatYT_still_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\flatYT\D09_V_flatYT_still_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoor\D09_V_indoor_move_0001.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoor\D09_V_indoor_move_0002.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoor\D09_V_indoor_panrot_0001.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoor\D09_V_indoor_panrot_0002.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoor\D09_V_indoor_still_0001.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoor\D09_V_indoor_still_0002.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorWA\D09_V_indoorWA_move_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorWA\D09_V_indoorWA_move_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorWA\D09_V_indoorWA_panrot_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorWA\D09_V_indoorWA_panrot_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorWA\D09_V_indoorWA_still_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorWA\D09_V_indoorWA_still_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorYT\D09_V_indoorYT_move_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorYT\D09_V_indoorYT_move_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorYT\D09_V_indoorYT_panrot_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorYT\D09_V_indoorYT_panrot_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorYT\D09_V_indoorYT_still_0001.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\indoorYT\D09_V_indoorYT_still_0002.mp4;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D09_Apple_iPhone4\videos\outdoor\D09_V_outdoor_move_0001.mov;VISION;D09;Apple;iPhone4;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
